# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=6][T/m^n] polynom_b[n=8][T/m^n] 
+2.0000000000000000e+00 -1.9028405231536115e-02 +8.9485259613923690e-06 +3.7174549155014638e+01 +1.3796118736389193e+04 +1.2992973789285082e+07 +4.1773007249749107e+10 
+2.1000000000000001e+00 -1.9024758228024949e-02 +9.1938739870334137e-06 +3.7164632756812352e+01 +1.3789648438406164e+04 +1.3052024985649902e+07 +4.1670308741149933e+10 
+2.2000000000000002e+00 -1.9020930603184712e-02 +9.3886792995122711e-06 +3.7154285253240431e+01 +1.3781446166213287e+04 +1.3122454870870177e+07 +4.1547426570826294e+10 
+2.3000000000000003e+00 -1.9016921642462086e-02 +9.5281661406012554e-06 +3.7143479758017349e+01 +1.3772002565601362e+04 +1.3201283952749910e+07 +4.1409762577208282e+10 
+2.4000000000000004e+00 -1.9012730631302641e-02 +9.6075587517878560e-06 +3.7132189384741793e+01 +1.3761808284304074e+04 +1.3285532729131551e+07 +4.1262718614553017e+10 
+2.5000000000000000e+00 -1.9008356855152290e-02 +9.6220813751270961e-06 +3.7120387247054992e+01 +1.3751353969331043e+04 +1.3372221701693516e+07 +4.1111696530879654e+10 
+2.6000000000000001e+00 -1.9003799599457648e-02 +9.5669582519831710e-06 +3.7108046458669861e+01 +1.3741130266546996e+04 +1.3458371377911661e+07 +4.0962098165085526e+10 
+2.7000000000000002e+00 -1.8999058149664950e-02 +9.4374136242984469e-06 +3.7095140133252436e+01 +1.3731627822626066e+04 +1.3541002260965206e+07 +4.0819325363047493e+10 
+2.8000000000000003e+00 -1.8994131791219095e-02 +9.2286717335795358e-06 +3.7081641384341133e+01 +1.3723337286202126e+04 +1.3617134844316406e+07 +4.0688779985732605e+10 
+2.9000000000000004e+00 -1.8989019809567530e-02 +8.9359568216391487e-06 +3.7067523325729638e+01 +1.3716749301891368e+04 +1.3683789641668152e+07 +4.0575863862322960e+10 
+3.0000000000000000e+00 -1.8983721490155835e-02 +8.5544931302602249e-06 +3.7052759071020340e+01 +1.3712354517342315e+04 +1.3737987151378294e+07 +4.0485978846173843e+10 
+3.1000000000000001e+00 -1.8978236148360177e-02 +8.0845323094872358e-06 +3.7037330175283998e+01 +1.3710465636040984e+04 +1.3777813346106136e+07 +4.0422656557224716e+10 
+3.2000000000000002e+00 -1.8972563219276914e-02 +7.5464356417390840e-06 +3.7021251959227172e+01 +1.3710683588624317e+04 +1.3805616076350689e+07 +4.0381947712444496e+10 
+3.3000000000000003e+00 -1.8966702167932240e-02 +6.9655918190098153e-06 +3.7004548184938635e+01 +1.3712431363004760e+04 +1.3824808659402389e+07 +4.0358032807475525e+10 
+3.4000000000000004e+00 -1.8960652459352259e-02 +6.3673895321690389e-06 +3.6987242614513356e+01 +1.3715131946863103e+04 +1.3838804414146010e+07 +4.0345092334991791e+10 
+3.5000000000000000e+00 -1.8954413558563726e-02 +5.7772174725051012e-06 +3.6969359010092191e+01 +1.3718208327308137e+04 +1.3851016661881428e+07 +4.0337306784373703e+10 
+3.6000000000000001e+00 -1.8947984930592646e-02 +5.2204643313127302e-06 +3.6950921133759330e+01 +1.3721083492201020e+04 +1.3864858720535697e+07 +4.0328856649863876e+10 
+3.7000000000000002e+00 -1.8941366040465184e-02 +4.7225187997952523e-06 +3.6931952747602125e+01 +1.3723180429463484e+04 +1.3883743907409335e+07 +4.0313922427015396e+10 
+3.8000000000000003e+00 -1.8934556353207895e-02 +4.3087695694110602e-06 +3.6912477613750809e+01 +1.3723922126285077e+04 +1.3911085543659540e+07 +4.0286684605154495e+10 
+3.9000000000000004e+00 -1.8927555333846689e-02 +4.0046053308575923e-06 +3.6892519494268413e+01 +1.3722731570964128e+04 +1.3950296944704378e+07 +4.0241323682778641e+10 
+4.0000000000000000e+00 -1.8920362447408069e-02 +3.8354147760247401e-06 +3.6872102151286896e+01 +1.3719031750620185e+04 +1.4004791432174224e+07 +4.0172020148350586e+10 
+4.1000000000000005e+00 -1.8912977067789688e-02 +3.8174520567726694e-06 +3.6851240473075265e+01 +1.3712421381967983e+04 +1.4076957297696859e+07 +4.0074678365752701e+10 
+4.2000000000000002e+00 -1.8905398204373671e-02 +3.9304331682860978e-06 +3.6829913852511275e+01 +1.3703202098531101e+04 +1.4165082722583855e+07 +3.9952098183548752e+10 
+4.2999999999999998e+00 -1.8897624775412739e-02 +4.1449395670123785e-06 +3.6808092808557618e+01 +1.3691851264244207e+04 +1.4266430854033681e+07 +3.9808803332181625e+10 
+4.4000000000000004e+00 -1.8889655699161206e-02 +4.4315527093797371e-06 +3.6785747860334027e+01 +1.3678846240535939e+04 +1.4378264851984892e+07 +3.9649317521965340e+10 
+4.5000000000000000e+00 -1.8881489893871457e-02 +4.7608540511829666e-06 +3.6762849526780286e+01 +1.3664664391617485e+04 +1.4497847862494431e+07 +3.9478164484875427e+10 
+4.6000000000000005e+00 -1.8873126277797289e-02 +5.1034250487227549e-06 +3.6739368326966051e+01 +1.3649783079713468e+04 +1.4622443041457895e+07 +3.9299867937615402e+10 
+4.7000000000000002e+00 -1.8864563769191354e-02 +5.4298471584273250e-06 +3.6715274779852727e+01 +1.3634679668715651e+04 +1.4749313536480628e+07 +3.9118951609791107e+10 
+4.8000000000000007e+00 -1.8855801286307976e-02 +5.7107018364974621e-06 +3.6690539404560504e+01 +1.3619831520070895e+04 +1.4875722507332386e+07 +3.8939939212063377e+10 
+4.9000000000000004e+00 -1.8846837747399942e-02 +5.9165705390382996e-06 +3.6665132720068385e+01 +1.3605715997370928e+04 +1.4998933103195753e+07 +3.8767354471493279e+10 
+5.0000000000000000e+00 -1.8837672070719902e-02 +6.0180347223547749e-06 +3.6639025245332746e+01 +1.3592810464608057e+04 +1.5116208471117977e+07 +3.8605721118613403e+10 
+5.1000000000000005e+00 -1.8828303214965151e-02 +5.9943528919409503e-06 +3.6612194672659619e+01 +1.3581451366468189e+04 +1.5225601109702086e+07 +3.8458291576213745e+10 
+5.2000000000000002e+00 -1.8818730300603305e-02 +5.8594917495478812e-06 +3.6584647386922050e+01 +1.3571411483417542e+04 +1.5328320858634323e+07 +3.8323233137931572e+10 
+5.3000000000000007e+00 -1.8808952488544597e-02 +5.6360950463686882e-06 +3.6556396946147473e+01 +1.3562322679641846e+04 +1.5426366894068228e+07 +3.8197441813188087e+10 
+5.4000000000000004e+00 -1.8798968939700390e-02 +5.3468065337601681e-06 +3.6527456908465496e+01 +1.3553816817769131e+04 +1.5521738399861807e+07 +3.8077813599450523e+10 
+5.5000000000000000e+00 -1.8788778814981030e-02 +5.0142699629770878e-06 +3.6497840831903602e+01 +1.3545525762057508e+04 +1.5616434551570140e+07 +3.7961244507334534e+10 
+5.6000000000000005e+00 -1.8778381275297365e-02 +4.6611290850914098e-06 +3.6467562274550161e+01 +1.3537081375714419e+04 +1.5712454530356498e+07 +3.7844630538292175e+10 
+5.7000000000000002e+00 -1.8767775481560455e-02 +4.3100276511899800e-06 +3.6436634794502510e+01 +1.3528115521894340e+04 +1.5811797517361512e+07 +3.7724867694135269e+10 
+5.8000000000000007e+00 -1.8756960594680558e-02 +3.9836094125190619e-06 +3.6405071949789587e+01 +1.3518260064764143e+04 +1.5916462688819258e+07 +3.7598851984171326e+10 
+5.9000000000000004e+00 -1.8745935775568833e-02 +3.7045181204397019e-06 +3.6372887298520908e+01 +1.3507146867270327e+04 +1.6028449226969091e+07 +3.7463479408429649e+10 
+6.0000000000000000e+00 -1.8734700185135619e-02 +3.4953975257475356e-06 +3.6340094398731061e+01 +1.3494407793488788e+04 +1.6149756308517396e+07 +3.7315645975458862e+10 
+6.1000000000000005e+00 -1.8723252941795797e-02 +3.3728687258242430e-06 +3.6306702108395910e+01 +1.3479762819930267e+04 +1.6281869938679025e+07 +3.7153117442981613e+10 
+6.2000000000000002e+00 -1.8711592993976501e-02 +3.3294622004845623e-06 +3.6272700484697999e+01 +1.3463284381300513e+04 +1.6424223395167291e+07 +3.6977138629492516e+10 
+6.3000000000000007e+00 -1.8699719247608951e-02 +3.3516857756127532e-06 +3.6238074884718330e+01 +1.3445133025398727e+04 +1.6575736780931063e+07 +3.6789824107752602e+10 
+6.4000000000000004e+00 -1.8687630608624980e-02 +3.4260472772801313e-06 +3.6202810665602030e+01 +1.3425469298982860e+04 +1.6735330204251384e+07 +3.6593288442068306e+10 
+6.5000000000000000e+00 -1.8675325982955574e-02 +3.5390545309904726e-06 +3.6166893184413333e+01 +1.3404453750064869e+04 +1.6901923767176501e+07 +3.6389646206421021e+10 
+6.6000000000000005e+00 -1.8662804276531723e-02 +3.6772153631700669e-06 +3.6130307798208570e+01 +1.3382246926814903e+04 +1.7074437570838314e+07 +3.6181011976376045e+10 
+6.7000000000000002e+00 -1.8650064395285187e-02 +3.8270375992525459e-06 +3.6093039864127576e+01 +1.3359009376081078e+04 +1.7251791723051686e+07 +3.5969500316973297e+10 
+6.8000000000000007e+00 -1.8637105245146741e-02 +3.9750290653389808e-06 +3.6055074739206461e+01 +1.3334901646370565e+04 +1.7432906323177591e+07 +3.5757225806642807e+10 
+6.9000000000000004e+00 -1.8623925732047398e-02 +4.1076975871265826e-06 +3.6016397780510140e+01 +1.3310084285677525e+04 +1.7616701473396406e+07 +3.5546303019102600e+10 
+7.0000000000000000e+00 -1.8610524761918230e-02 +4.2115509906611540e-06 +3.5976994345106419e+01 +1.3284717841990307e+04 +1.7802097275745496e+07 +3.5338846528513947e+10 
+7.1000000000000005e+00 -1.8596901245557872e-02 +4.2761909453673365e-06 +3.5936851901914324e+01 +1.3258916089334063e+04 +1.7988294902334053e+07 +3.5136465806278526e+10 
+7.2000000000000002e+00 -1.8583054113229053e-02 +4.3035944948482987e-06 +3.5895966366637225e+01 +1.3232605715734844e+04 +1.8175619755586676e+07 +3.4938749991626122e+10 
+7.3000000000000007e+00 -1.8568982300061650e-02 +4.2988325271467198e-06 +3.5854335766784672e+01 +1.3205666635979484e+04 +1.8364678304291494e+07 +3.4744783126931480e+10 
+7.4000000000000004e+00 -1.8554684741184213e-02 +4.2669759296760994e-06 +3.5811958129734251e+01 +1.3177978766927599e+04 +1.8556077006823849e+07 +3.4553649270873161e+10 
+7.5000000000000000e+00 -1.8540160371727846e-02 +4.2130955895502279e-06 +3.5768831483127457e+01 +1.3149422021235268e+04 +1.8750422342852306e+07 +3.4364432448598228e+10 
+7.6000000000000005e+00 -1.8525408126820873e-02 +4.1422623945269526e-06 +3.5724953854313178e+01 +1.3119876316250324e+04 +1.8948320768180206e+07 +3.4176216722943211e+10 
+7.7000000000000002e+00 -1.8510426941594094e-02 +4.0595472324533982e-06 +3.5680323270895023e+01 +1.3089221565275075e+04 +1.9150378759083334e+07 +3.3988086124519352e+10 
+7.8000000000000007e+00 -1.8495215751176089e-02 +3.9700209902477997e-06 +3.5634937760253912e+01 +1.3057337685112432e+04 +1.9357202774232052e+07 +3.3799124711533672e+10 
+7.9000000000000004e+00 -1.8479773490697130e-02 +3.8787545559039455e-06 +3.5588795349951326e+01 +1.3024104589668159e+04 +1.9569399287025269e+07 +3.3608416518950142e+10 
+8.0000000000000000e+00 -1.8464099095286547e-02 +3.7908188166355295e-06 +3.5541894067435045e+01 +1.2989402194728485e+04 +1.9787574761155553e+07 +3.3415045597194687e+10 
+8.0999999999999996e+00 -1.8448191515574239e-02 +3.7105574536150368e-06 +3.5494230888169653e+01 +1.2953141017464406e+04 +2.0012113781277891e+07 +3.3218520872511967e+10 
+8.2000000000000011e+00 -1.8432049764190418e-02 +3.6394053222410379e-06 +3.5445798579482677e+01 +1.2915353983645135e+04 +2.0242513401032574e+07 +3.3020050797163364e+10 
+8.3000000000000007e+00 -1.8415672869265279e-02 +3.5780700713373648e-06 +3.5396588856639049e+01 +1.2876104621766501e+04 +2.0478048788040895e+07 +3.2821268710388592e+10 
+8.4000000000000004e+00 -1.8399059858928608e-02 +3.5272593497512351e-06 +3.5346593434870293e+01 +1.2835456460815012e+04 +2.0717995107540462e+07 +3.2623807955089817e+10 
+8.5000000000000000e+00 -1.8382209761311753e-02 +3.4876808063830030e-06 +3.5295804029561559e+01 +1.2793473027376782e+04 +2.0961627536790028e+07 +3.2429301855382500e+10 
+8.5999999999999996e+00 -1.8365121604543646e-02 +3.4600420900628794e-06 +3.5244212355859212e+01 +1.2750217851754294e+04 +2.1208221234488610e+07 +3.2239383764330147e+10 
+8.7000000000000011e+00 -1.8347794416755572e-02 +3.4450508495573097e-06 +3.5191810129145459e+01 +1.2705754460564245e+04 +2.1457051377793327e+07 +3.2055687006145599e+10 
+8.8000000000000007e+00 -1.8330227226077626e-02 +3.4434147339430716e-06 +3.5138589064674946e+01 +1.2660146382480609e+04 +2.1707393133361146e+07 +3.1879844921667862e+10 
+8.9000000000000004e+00 -1.8312419060640069e-02 +3.4558413919164650e-06 +3.5084540877728109e+01 +1.2613457145676255e+04 +2.1958521670674715e+07 +3.1713490846971630e+10 
+9.0000000000000000e+00 -1.8294368948572823e-02 +3.4830384723991018e-06 +3.5029657283554435e+01 +1.2565750278852063e+04 +2.2209712156397372e+07 +3.1558258122747204e+10 
+9.0999999999999996e+00 -1.8276075940042876e-02 +3.5251534153110248e-06 +3.4973930118576099e+01 +1.2517086221774447e+04 +2.2460250007304307e+07 +3.1415759440976986e+10 
+9.2000000000000011e+00 -1.8257539173365284e-02 +3.5800928238645552e-06 +3.4917351703940078e+01 +1.2467513057806302e+04 +2.2709461644210614e+07 +3.1287524892996006e+10 
+9.3000000000000007e+00 -1.8238757808891032e-02 +3.6452030925680305e-06 +3.4859914481859342e+01 +1.2417075783052709e+04 +2.2956683729592737e+07 +3.1175063934709782e+10 
+9.4000000000000004e+00 -1.8219731006971537e-02 +3.7178306157469878e-06 +3.4801610894598440e+01 +1.2365819392746596e+04 +2.3201252930472095e+07 +3.1079886014748806e+10 
+9.5000000000000000e+00 -1.8200457927957853e-02 +3.7953217877184587e-06 +3.4742433384380966e+01 +1.2313788882824758e+04 +2.3442505910161622e+07 +3.1003500587723904e+10 
+9.6000000000000014e+00 -1.8180937732201665e-02 +3.8750230028908783e-06 +3.4682374393491592e+01 +1.2261029248222987e+04 +2.3679779337155364e+07 +3.0947417099957283e+10 
+9.7000000000000011e+00 -1.8161169580053819e-02 +3.9542806555812791e-06 +3.4621426364131224e+01 +1.2207585485243082e+04 +2.3912409872886427e+07 +3.0913145009067448e+10 
+9.8000000000000007e+00 -1.8141152631866039e-02 +4.0304411402002218e-06 +3.4559581738589337e+01 +1.2153502588770030e+04 +2.4139734186020296e+07 +3.0902193761200077e+10 
+9.9000000000000004e+00 -1.8120886047989272e-02 +4.1008508510094721e-06 +3.4496832959088280e+01 +1.2098825554679628e+04 +2.4361088940405622e+07 +3.0916072809895805e+10 
+1.0000000000000000e+01 -1.8100368988775199e-02 +4.1628561825301233e-06 +3.4433172467903709e+01 +1.2043599378117320e+04 +2.4575810803283274e+07 +3.0956291603646492e+10 
+1.0100000000000001e+01 -1.8079600661713793e-02 +4.2143563328127436e-06 +3.4368593205779433e+01 +1.1987867343290920e+04 +2.4783216485560395e+07 +3.1024407027411942e+10 
+1.0200000000000001e+01 -1.8058580462850096e-02 +4.2554617157050460e-06 +3.4303090107463724e+01 +1.1931665888784773e+04 +2.4982542881843481e+07 +3.1122165698142387e+10 
+1.0300000000000001e+01 -1.8037307835369026e-02 +4.2868355485629584e-06 +3.4236658606320347e+01 +1.1875029739970167e+04 +2.5173006941786535e+07 +3.1251361651434929e+10 
+1.0400000000000000e+01 -1.8015782222454712e-02 +4.3091410490633853e-06 +3.4169294135627226e+01 +1.1817993623614228e+04 +2.5353825607866213e+07 +3.1413788934324467e+10 
+1.0500000000000000e+01 -1.7994003067291431e-02 +4.3230414347429327e-06 +3.4100992128684048e+01 +1.1760592266086531e+04 +2.5524215824735910e+07 +3.1611241590233814e+10 
+1.0600000000000001e+01 -1.7971969813063999e-02 +4.3291999228427541e-06 +3.4031748018837760e+01 +1.1702860393068278e+04 +2.5683394540346596e+07 +3.1845513657592659e+10 
+1.0700000000000001e+01 -1.7949681902956451e-02 +4.3282797312119200e-06 +3.3961557239365625e+01 +1.1644832731274442e+04 +2.5830578697631538e+07 +3.2118399182508659e+10 
+1.0800000000000001e+01 -1.7927138780152910e-02 +4.3209440774720651e-06 +3.3890415223551138e+01 +1.1586544007351955e+04 +2.5964985239764713e+07 +3.2431692210821796e+10 
+1.0900000000000000e+01 -1.7904339887837926e-02 +4.3078561788792176e-06 +3.3818317404714179e+01 +1.1528028947400930e+04 +2.6085831112614628e+07 +3.2787186784201607e+10 
+1.1000000000000000e+01 -1.7881284669196258e-02 +4.2896792529763659e-06 +3.3745259216198079e+01 +1.1469322277132016e+04 +2.6192333264072850e+07 +3.3186676941069622e+10 
+1.1100000000000001e+01 -1.7857972599255895e-02 +4.2674496845041136e-06 +3.3671232993391506e+01 +1.1410527510090338e+04 +2.6283297112142768e+07 +3.3632612477213654e+10 
+1.1200000000000001e+01 -1.7834403280426635e-02 +4.2436965270466812e-06 +3.3596218680730637e+01 +1.1352023297557440e+04 +2.6355882023798365e+07 +3.4130066110217579e+10 
+1.1300000000000001e+01 -1.7810576346961805e-02 +4.2213220008247500e-06 +3.3520193124716144e+01 +1.1294257078408958e+04 +2.6406835837142233e+07 +3.4684766313642365e+10 
+1.1400000000000000e+01 -1.7786491433115198e-02 +4.2032283264437329e-06 +3.3443133171894793e+01 +1.1237676290778949e+04 +2.6432906394095868e+07 +3.5302441554944389e+10 
+1.1500000000000000e+01 -1.7762148173139296e-02 +4.1923177242603500e-06 +3.3365015668698405e+01 +1.1182728374544244e+04 +2.6430841527957834e+07 +3.5988820314980774e+10 
+1.1600000000000001e+01 -1.7737546201288472e-02 +4.1914924147397251e-06 +3.3285817461718793e+01 +1.1129860767196005e+04 +2.6397389083703995e+07 +3.6749631056595154e+10 
+1.1700000000000001e+01 -1.7712685151816544e-02 +4.2036546185425403e-06 +3.3205515397524529e+01 +1.1079520906442014e+04 +2.6329296905591726e+07 +3.7590602243417908e+10 
+1.1800000000000001e+01 -1.7687564658975873e-02 +4.2317065561849320e-06 +3.3124086322512589e+01 +1.1032156232813126e+04 +2.6223312823363010e+07 +3.8517462362130554e+10 
+1.1900000000000000e+01 -1.7662184357021313e-02 +4.2785504481639100e-06 +3.3041507083345991e+01 +1.0988214182569925e+04 +2.6076184688472163e+07 +3.9535939865142471e+10 
+1.2000000000000000e+01 -1.7636543880205354e-02 +4.3470885149594782e-06 +3.2957754526441320e+01 +1.0948142195898603e+04 +2.5884660332484964e+07 +4.0651763236195641e+10 
+1.2100000000000001e+01 -1.7610642929332433e-02 +4.4391925489353466e-06 +3.2872806658754151e+01 +1.0912375545703268e+04 +2.5645593848470911e+07 +4.1870321320434708e+10 
+1.2200000000000001e+01 -1.7584481471407253e-02 +4.5526126322219331e-06 +3.2786646128625385e+01 +1.0881300847946912e+04 +2.5356264314020649e+07 +4.3195644505234840e+10 
+1.2300000000000001e+01 -1.7558059539984554e-02 +4.6840684184868900e-06 +3.2699256744744993e+01 +1.0855292554271780e+04 +2.5014057053411886e+07 +4.4631423562522942e+10 
+1.2400000000000000e+01 -1.7531377168619699e-02 +4.8302795616444362e-06 +3.2610622315851920e+01 +1.0834725115652829e+04 +2.4616357393962029e+07 +4.6181349259801201e+10 
+1.2500000000000000e+01 -1.7504434390867064e-02 +4.9879657156215458e-06 +3.2520726650601979e+01 +1.0819972984258724e+04 +2.4160550657334905e+07 +4.7849112373057587e+10 
+1.2600000000000001e+01 -1.7477231240282227e-02 +5.1538465343707041e-06 +3.2429553557765423e+01 +1.0811410610498024e+04 +2.3644022173918787e+07 +4.9638403664744087e+10 
+1.2700000000000001e+01 -1.7449767750420103e-02 +5.3246416717062229e-06 +3.2337086846039014e+01 +1.0809412445975942e+04 +2.3064157267982241e+07 +5.1552913906999619e+10 
+1.2800000000000001e+01 -1.7422043954835955e-02 +5.4970707815550836e-06 +3.2243310324163900e+01 +1.0814352941554989e+04 +2.2418341267628398e+07 +5.3596333865869072e+10 
+1.2900000000000000e+01 -1.7394059887084277e-02 +5.6678535177379768e-06 +3.2148207800797678e+01 +1.0826606549430348e+04 +2.1703959494237140e+07 +5.5772354317937157e+10 
+1.3000000000000000e+01 -1.7365815580720100e-02 +5.8337095341478680e-06 +3.2051763084660280e+01 +1.0846547720783366e+04 +2.0918397274357744e+07 +5.8084666031629951e+10 
+1.3100000000000001e+01 -1.7337311118779189e-02 +5.9939076709687325e-06 +3.1953957300226445e+01 +1.0874600428036412e+04 +2.0058860709519040e+07 +6.0536968819503166e+10 
+1.3200000000000001e+01 -1.7308546782216938e-02 +6.1579135117609637e-06 +3.1854760834681557e+01 +1.0911386733380672e+04 +1.9121838977036051e+07 +6.3132998708505577e+10 
+1.3300000000000001e+01 -1.7279522901468898e-02 +6.3377418269201169e-06 +3.1754141390931320e+01 +1.0957578220643485e+04 +1.8103642027625382e+07 +6.5876500771783073e+10 
+1.3400000000000000e+01 -1.7250239806971112e-02 +6.5454073860212668e-06 +3.1652066671918643e+01 +1.1013846473153513e+04 +1.7000579814264398e+07 +6.8771220079186035e+10 
+1.3500000000000000e+01 -1.7220697829160074e-02 +6.7929249593069319e-06 +3.1548504380635400e+01 +1.1080863073434959e+04 +1.5808962294079568e+07 +7.1820901693957565e+10 
+1.3600000000000001e+01 -1.7190897298471713e-02 +7.0923093169707296e-06 +3.1443422220014032e+01 +1.1159299604979718e+04 +1.4525099419226935e+07 +7.5029290687237457e+10 
+1.3700000000000001e+01 -1.7160838545340486e-02 +7.4555752287429078e-06 +3.1336787892843869e+01 +1.1249827653498860e+04 +1.3145301130779443e+07 +7.8400132147474762e+10 
+1.3800000000000001e+01 -1.7130521900203834e-02 +7.8947374646789295e-06 +3.1228569102212937e+01 +1.1353118799986589e+04 +1.1665877393636955e+07 +8.1937171125622833e+10 
+1.3900000000000000e+01 -1.7099947693496750e-02 +8.4218107948172440e-06 +3.1118733550957582e+01 +1.1469844629471634e+04 +1.0083138152129011e+07 +8.5644152705210999e+10 
+1.4000000000000000e+01 -1.7069116255655527e-02 +9.0488099892834623e-06 +3.1007248942052492e+01 +1.1600676724720004e+04 +8.3933933622557428e+06 +8.9524821951147827e+10 
+1.4100000000000001e+01 -1.7038028120782218e-02 +9.7750500559287136e-06 +3.0894100344023204e+01 +1.1745931296907747e+04 +6.5953535178237120e+06 +9.3578069470528519e+10 
+1.4200000000000001e+01 -1.7006684637644515e-02 +1.0549046955489391e-05 +3.0779342287876215e+01 +1.1904503066222696e+04 +4.6973312880387884e+06 +9.7783368000299149e+10 
+1.4300000000000001e+01 -1.6975087358678257e-02 +1.1306616886948191e-05 +3.0663046670409006e+01 +1.2074931377458191e+04 +2.7100398991253353e+06 +1.0211533578939288e+11 
+1.4400000000000000e+01 -1.6943237836316086e-02 +1.1983576049028489e-05 +3.0545285388112514e+01 +1.2255755580136483e+04 +6.4419255381029914e+05 +1.0654859112327817e+11 
+1.4500000000000000e+01 -1.6911137622993389e-02 +1.2515740640321862e-05 +3.0426130337730832e+01 +1.2445515019955257e+04 -1.4894975264141494e+06 +1.1105775225849319e+11 
+1.4600000000000001e+01 -1.6878788271144876e-02 +1.2838926859555936e-05 +3.0305653415953305e+01 +1.2642749043356331e+04 -3.6803171234406349e+06 +1.1561743745650838e+11 
+1.4700000000000001e+01 -1.6846191333204398e-02 +1.2888950905802680e-05 +3.0183926519390521e+01 +1.2845996998000332e+04 -5.9175530252524707e+06 +1.2020226498830927e+11 
+1.4800000000000001e+01 -1.6813348361605914e-02 +1.2601628977847104e-05 +3.0061021544644575e+01 +1.3053798231809031e+04 -8.1904920215215022e+06 +1.2478685312791985e+11 
