# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -1.9066678606764052e-02 +3.1973861484311387e-06 +3.7578549435783913e+01 -3.3703522390558523e-02 +8.7634913917182766e+03 +7.9111293925743752e+01 +3.8982916036552452e+07 
+1.0000000000000001e-01 -1.9066590297093625e-02 +3.2423425954477995e-06 +3.7578303500510835e+01 -3.4296217690989013e-02 +8.7634738484161007e+03 +8.2002477186780183e+01 +3.8983221013521932e+07 
+2.0000000000000001e-01 -1.9066325328717715e-02 +3.3706126568742847e-06 +3.7577565407834406e+01 -3.5992996990144653e-02 +8.7634334892176321e+03 +9.0261907587035452e+01 +3.8984097715949878e+07 
+3.0000000000000004e-01 -1.9065883642589931e-02 +3.5722974523717028e-06 +3.7576334727498015e+01 -3.8671900971765726e-02 +8.7633887199476903e+03 +1.0326840767549625e+02 +3.8985488801605262e+07 
+4.0000000000000002e-01 -1.9065265179663841e-02 +3.8374980698175467e-06 +3.7574611029242682e+01 -4.2210969853495879e-02 +8.7633579464469640e+03 +1.2040079872656760e+02 +3.8987336928228810e+07 
+5.0000000000000000e-01 -1.9064469880892807e-02 +4.1563156119407151e-06 +3.7572393882798636e+01 -4.6488244065085449e-02 +8.7633595746458486e+03 +1.4103790258635445e+02 +3.8989584753373809e+07 
+6.0000000000000009e-01 -1.9063497687230438e-02 +4.5188511896938232e-06 +3.7569682857909747e+01 -5.1381764129637172e-02 +8.7634120103608057e+03 +1.6455854132842524e+02 +3.8992174934831887e+07 
+7.0000000000000007e-01 -1.9062348539630059e-02 +4.9152058845192487e-06 +3.7566477524302940e+01 -5.6769570230866540e-02 +8.7635336595559766e+03 +1.9034153620398840e+02 +3.8995050130078457e+07 
+8.0000000000000004e-01 -1.9061022379045257e-02 +5.3354808105777904e-06 +3.7562777451722461e+01 -6.2529702913898894e-02 +8.7637429280379129e+03 +2.1776570931293378e+02 +3.8998152996933840e+07 
+9.0000000000000002e-01 -1.9059519146429570e-02 +5.7697770625069147e-06 +3.7558582209906191e+01 -6.8540202521887111e-02 +8.7640582216815383e+03 +2.4620988230434645e+02 +3.9001426193058088e+07 
+1.0000000000000000e+00 -1.9057838782736446e-02 +6.2081957608360656e-06 +3.7553891368589873e+01 -7.4679109705735006e-02 +8.7644979463682157e+03 +2.7505287758717401e+02 +3.9004812376109309e+07 
+1.1000000000000001e+00 -1.9055981164791902e-02 +6.6396894964095397e-06 +3.7548703000361058e+01 -8.0784016511813134e-02 +8.7650891354785745e+03 +3.0357166804452930e+02 +3.9008236503966577e+07 
+1.2000000000000002e+00 -1.9053945912912987e-02 +7.0486169946603699e-06 +3.7543009189259557e+01 -8.6530723808220758e-02 +8.7658933319874923e+03 +3.3063583679413301e+02 +3.9011552736260295e+07 
+1.3000000000000000e+00 -1.9051732583289134e-02 +7.4181884786940473e-06 +3.7536800522167546e+01 -9.1554584173677109e-02 +8.7669807064508041e+03 +3.5501311819930362e+02 +3.9014597532662794e+07 
+1.4000000000000001e+00 -1.9049340732109586e-02 +7.7316141705139213e-06 +3.7530067585957525e+01 -9.5490950211748180e-02 +8.7684214294968533e+03 +3.7547124673480056e+02 +3.9017207352706641e+07 
+1.5000000000000000e+00 -1.9046769915563932e-02 +7.9721042907778545e-06 +3.7522800967520212e+01 -9.7975174471475052e-02 +8.7702856716066672e+03 +3.9077795668595246e+02 +3.9019218656226367e+07 
+1.6000000000000001e+00 -1.9044019689841988e-02 +8.1228690724648138e-06 +3.7514991253759760e+01 -9.8642609687135910e-02 +8.7726436031437424e+03 +3.9970098285335354e+02 +3.9020467903310172e+07 
+1.7000000000000002e+00 -1.9041089611132954e-02 +8.1671187291571125e-06 +3.7506629031546552e+01 -9.7128608338052494e-02 +8.7755653947564879e+03 +4.0100805936928566e+02 +3.9020791553444028e+07 
+1.8000000000000000e+00 -1.9037979235626262e-02 +8.0880635051211831e-06 +3.7497704887762694e+01 -9.3068523283361598e-02 +8.7791212169978135e+03 +3.9346692133173667e+02 +3.9020026066312775e+07 
+1.9000000000000001e+00 -1.9034688119511610e-02 +7.8689136101753987e-06 +3.7488209409304616e+01 -8.6097706971137541e-02 +8.7833812403001048e+03 +3.7584530281196214e+02 +3.9018007901854053e+07 
+2.0000000000000000e+00 -1.9031215818978275e-02 +7.4928792702609389e-06 +3.7478133183047660e+01 -7.5851512007181141e-02 +8.7884156352684713e+03 +3.4691093823092268e+02 +3.9014573519647449e+07 
+2.1000000000000001e+00 -1.9027561905666738e-02 +6.9500975531692614e-06 +3.7467470426632609e+01 -6.2141386816210599e-02 +8.7942567238689753e+03 +3.0601628819429362e+02 +3.9009650880711183e+07 
+2.2000000000000002e+00 -1.9023726013021401e-02 +6.2584128029498887e-06 +3.7456229880721217e+01 -4.5483161680971065e-02 +8.8007854338318066e+03 +2.5485271408130890e+02 +3.9003533951169260e+07 
+2.3000000000000003e+00 -1.9019707789937355e-02 +5.4425962400093192e-06 +3.7444423916717213e+01 -2.6568763121285699e-02 +8.8078448444377736e+03 +1.9569630450286894e+02 +3.8996608198193043e+07 
+2.4000000000000004e+00 -1.9015506885309754e-02 +4.5274190435420153e-06 +3.7432064906023911e+01 -6.0901171181137357e-03 +8.8152780349765253e+03 +1.3082314666898367e+02 +3.8989259088929303e+07 
+2.5000000000000000e+00 -1.9011122948033841e-02 +3.5376524213381043e-06 +3.7419165220051681e+01 +1.5260849992848919e-02 +8.8229280846768670e+03 +6.2509328689354405e+01 +3.8981872090654232e+07 
+2.6000000000000001e+00 -1.9006555627004821e-02 +2.4980675513361018e-06 +3.7405737230209304e+01 +3.6792212243409936e-02 +8.8306380727762862e+03 -6.9690622558173345e+00 +3.8974832670631960e+07 
+2.7000000000000002e+00 -1.9001804571117803e-02 +1.4334356457772922e-06 +3.7391793307899320e+01 +5.7812043218718405e-02 +8.8382510785708364e+03 -7.5335937821007732e+01 +3.8968526295995660e+07 
+2.8000000000000003e+00 -1.8996869429268034e-02 +3.6852789746626747e-07 +3.7377345824532043e+01 +7.7628416779352644e-02 +8.8456101812878478e+03 -1.4031521041652402e+02 +3.8963338434026927e+07 
+2.9000000000000004e+00 -1.8991749850350646e-02 -6.7188449789267125e-07 +3.7362407151510652e+01 +9.5549406725358985e-02 +8.8525584602152194e+03 -1.9963079225373536e+02 +3.8959654551880293e+07 
+3.0000000000000000e+00 -1.8986445483260957e-02 -1.6630303436890880e-06 +3.7346989660249825e+01 +1.1088308685377707e-01 +8.8589389945441508e+03 -2.5100659555087310e+02 +3.8957860116913497e+07 
+3.1000000000000001e+00 -1.8980955880990854e-02 -2.5830911023548619e-06 +3.7331100571752444e+01 +1.2308961090451881e-01 +8.8646411210159658e+03 -2.9263597216962859e+02 +3.8958241048646674e+07 
+3.2000000000000002e+00 -1.8975280212919502e-02 -3.4220588746414626e-06 +3.7314726505433740e+01 +1.3223745232213122e-01 +8.8697392060622533e+03 -3.2459003223571358e+02 +3.8960685076342106e+07 
+3.3000000000000003e+00 -1.8969417552523023e-02 -4.1728784148149416e-06 +3.7297848930317379e+01 +1.3854716447284635e-01 +8.8743538734956710e+03 -3.4740932551726138e+02 +3.8964980381779753e+07 
+3.4000000000000004e+00 -1.8963366973277329e-02 -4.8284944773185113e-06 +3.7280449315417414e+01 +1.4223930067547524e-01 +8.8786057472040266e+03 -3.6163440160405548e+02 +3.8970915146588787e+07 
+3.5000000000000000e+00 -1.8957127548658356e-02 -5.3818518317707766e-06 +3.7262509129746974e+01 +1.4353441446647433e-01 +8.8826154510930937e+03 -3.6780581067111808e+02 +3.8978277552348129e+07 
+3.6000000000000001e+00 -1.8950698352142123e-02 -5.8258952094130830e-06 +3.7244009842326406e+01 +1.4265305887785032e-01 +8.8865036089942860e+03 -3.6646410158323999e+02 +3.8986855780809693e+07 
+3.7000000000000002e+00 -1.8944078457204545e-02 -6.1535693922256011e-06 +3.7224932922168740e+01 +1.3981578760938404e-01 +8.8903908448132715e+03 -3.5814982494269691e+02 +3.8996438013553053e+07 
+3.8000000000000003e+00 -1.8937266937321711e-02 -6.3578191128639052e-06 +3.7205259838296115e+01 +1.3524315370758530e-01 +8.8943977823723872e+03 -3.4340352964210081e+02 +3.9006812432342619e+07 
+3.9000000000000004e+00 -1.8930262865969556e-02 -6.4315891525009455e-06 +3.7184972059722924e+01 +1.2915571084380498e-01 +8.8986450455642153e+03 -3.2276576619226273e+02 +3.9017767218787514e+07 
+4.0000000000000000e+00 -1.8923065316624094e-02 -6.3678242554007337e-06 +3.7164051055468136e+01 +1.2177401224665216e-01 +8.9032532582327731e+03 -2.9677708399634963e+02 +3.9029090554612473e+07 
+4.1000000000000005e+00 -1.8915673387618688e-02 -6.1652329625098154e-06 +3.7142481948885830e+01 +1.1334263287244173e-01 +8.9083121175983124e+03 -2.6614826378613765e+02 +3.9040619442561097e+07 
+4.2000000000000002e+00 -1.8908086276715960e-02 -5.8455790427445796e-06 +3.7120264480667338e+01 +1.0420223529224257e-01 +8.9137876143431458e+03 -2.3227101362002946e+02 +3.9052386169636667e+07 
+4.2999999999999998e+00 -1.8900303206536094e-02 -5.4363900143885668e-06 +3.7097402045849606e+01 +9.4717503229967401e-02 +8.9196148124340980e+03 -1.9670727143955887e+02 +3.9064471844057173e+07 
+4.4000000000000004e+00 -1.8892323399699238e-02 -4.9651934159650194e-06 +3.7073898039467508e+01 +8.5253120691680284e-02 +8.9257287758544189e+03 -1.6101897594485561e+02 +3.9076957574009791e+07 
+4.5000000000000000e+00 -1.8884146078825419e-02 -4.4595168060384176e-06 +3.7049755856551926e+01 +7.6173771904693807e-02 +8.9320645686148873e+03 -1.2676806635721293e+02 +3.9089924467629246e+07 
+4.6000000000000005e+00 -1.8875770466534832e-02 -3.9468877092149046e-06 +3.7024978892139799e+01 +6.7844140684859430e-02 +8.9385572546800631e+03 -9.5516480873918880e+01 +3.9103453633143254e+07 
+4.7000000000000002e+00 -1.8867195785447318e-02 -3.4548336699244539e-06 +3.6999570541250712e+01 +6.0628911094762726e-02 +8.9451418981593488e+03 -6.8826158308561062e+01 +3.9117626178474739e+07 
+4.8000000000000007e+00 -1.8858421258183416e-02 -3.0108822288763354e-06 +3.6973534198941046e+01 +5.4892767155325158e-02 +8.9517535628545538e+03 -4.8259037382671401e+01 +3.9132523212193295e+07 
+4.9000000000000004e+00 -1.8849446107362913e-02 -2.6425609181345836e-06 +3.6946873260228102e+01 +5.1000392767693775e-02 +8.9583273128919318e+03 -3.5377056499015708e+01 +3.9148225842188835e+07 
+5.0000000000000000e+00 -1.8840269555605867e-02 -2.3773972811725174e-06 +3.6919591120140282e+01 +4.9316471989771966e-02 +8.9647982123096772e+03 -3.1742154474036223e+01 +3.9164815176532052e+07 
+5.1000000000000005e+00 -1.8830890780440292e-02 -2.2369109122376248e-06 +3.6891689107863463e+01 +5.0108806910442998e-02 +8.9711128088659461e+03 -3.8456373559127513e+01 +3.9182369740882777e+07 
+5.2000000000000002e+00 -1.8821308779024940e-02 -2.2185896008515796e-06 +3.6863160289134321e+01 +5.3257671659661651e-02 +8.9772635858910835e+03 -5.4782169572220184e+01 +3.9200957729770854e+07 
+5.3000000000000007e+00 -1.8811522503426260e-02 -2.3139132034223066e-06 +3.6833995663829768e+01 +5.8546458639619457e-02 +8.9832545105807112e+03 -7.9522102434030231e+01 +3.9220644755009860e+07 
+5.4000000000000004e+00 -1.8801530905710802e-02 -2.5143615599053732e-06 +3.6804186231830677e+01 +6.5758560029427787e-02 +8.9890895501027480e+03 -1.1147873147175213e+02 +3.9241496428465791e+07 
+5.5000000000000000e+00 -1.8791332937945202e-02 -2.8114145165720776e-06 +3.6773722993024123e+01 +7.4677368098874777e-02 +8.9947726715697027e+03 -1.4945461626228195e+02 +3.9263578362123914e+07 
+5.6000000000000005e+00 -1.8780927552195990e-02 -3.1965519198382596e-06 +3.6742596947291496e+01 +8.5086275096777034e-02 +9.0003078421419305e+03 -1.9225231629574455e+02 +3.9286956167869419e+07 
+5.7000000000000002e+00 -1.8770313700529614e-02 -3.6612536176788391e-06 +3.6710799094507188e+01 +9.6768673299339428e-02 +9.0056990290419963e+03 -2.3867439114396834e+02 +3.9311695457453333e+07 
+5.8000000000000007e+00 -1.8759490335012480e-02 -4.1969994643856536e-06 +3.6678320434545995e+01 +1.0950795508835205e-01 +9.0109501994842212e+03 -2.8752340068528332e+02 +3.9337861842648245e+07 
+5.9000000000000004e+00 -1.8748456407711393e-02 -4.7952693024830158e-06 +3.6645151967304400e+01 +1.2308751266803357e-01 +9.0160653205020553e+03 -3.3760190429833727e+02 +3.9365520935606591e+07 
+6.0000000000000000e+00 -1.8737210870692599e-02 -5.4475429683111321e-06 +3.6611284692647281e+01 +1.3729073816139664e-01 +9.0210483593953613e+03 -3.8771246116273664e+02 +3.9394738347919129e+07 
+6.1000000000000005e+00 -1.8725752692045905e-02 -6.1431339356135717e-06 +3.6576711231267296e+01 +1.5186731980530202e-01 +9.0258871312073061e+03 -4.3668679495672239e+02 +3.9425608311502658e+07 
+6.2000000000000002e+00 -1.8714080903952907e-02 -6.8626901007759885e-06 +3.6541430687033703e+01 +1.6643212857829995e-01 +9.0305048430830793e+03 -4.8347328291298481e+02 +3.9458339537205562e+07 
+6.3000000000000007e+00 -1.8702194554618051e-02 -7.5846929576898729e-06 +3.6505443784603436e+01 +1.8056633100275807e-01 +9.0348085502513186e+03 -5.2704946522117757e+02 +3.9493169355482511e+07 
+6.4000000000000004e+00 -1.8690092692246290e-02 -8.2876240338099425e-06 +3.6468751248663210e+01 +1.9385109410281151e-01 +9.0387053076819666e+03 -5.6639288346584681e+02 +3.9530335097343348e+07 
+6.5000000000000000e+00 -1.8677774365042144e-02 -8.9499648311636449e-06 +3.6431353803874920e+01 +2.0586758450106563e-01 +9.0421021705607382e+03 -6.0048107809428245e+02 +3.9570074093334176e+07 
+6.6000000000000005e+00 -1.8665238621210292e-02 -9.5501968565655335e-06 +3.6393252174908291e+01 +2.1619696894703330e-01 +9.0449061940052397e+03 -6.2829158996521255e+02 +3.9612623674148634e+07 
+6.7000000000000002e+00 -1.8652484508955413e-02 -1.0066801629033486e-05 +3.6354447086434448e+01 +2.2442041430436696e-01 +9.0470244331212471e+03 -6.4880196018136451e+02 +3.9658221170504093e+07 
